ID,X,Y,Z,PCI,RSRP(dBm)
31883677,799252.05,349793.24,1.5,1,-92.49676
31883678,799248.77,349806.9,1.5,1,-93.36776
31883679,799246.11,349820.67,1.5,1,-96.87389
31883680,799243.16,349834.39,1.5,1,-94.89715
31883681,799240.45,349848.16,1.5,1,-93.77718
31883682,799238.49,349862.06,1.5,1,-95.10558
31883683,799236.93,349875.97,1.5,1,-95.843
31883684,799235.62,349889.92,1.5,1,-94.40151
31883685,799234.71,349903.95,1.5,1,-93.44596
31883686,799233.2,349917.91,1.5,1,-95.04041
31883687,799232.39,349931.93,1.5,1,-96.32093
31883688,799231.58,349945.95,1.5,1,-98.24335
31883689,799230.76,349959.97,1.5,1,-95.80045
31883690,799229.91,349974,1.5,1,-97.27256
31883691,799229.05,349988.01,1.5,1,-100.3641
31883692,799228.16,350002.04,1.5,1,-100.2783
31883693,799227.27,350016.03,1.5,1,-100.7062
31883694,799225.75,350029.99,1.5,1,-101.0965
31883695,799223.98,350043.92,1.5,1,-102.481
31883696,799222.21,350057.82,1.5,1,-104.9018
31883697,799219.73,350071.63,1.5,1,-103.2873
31883698,799217.01,350085.38,1.5,1,-101.4974
31883699,799213.53,350099,1.5,1,-101.5544
31883700,799209.07,350112.31,1.5,1,-100.9584
31883701,799205.17,350125.8,1.5,1,-101.875
31883702,799200.35,350138.98,1.5,1,-100.8313
31883703,799195.04,350151.95,1.5,1,-102.1751
31883704,799189.8,350164.96,1.5,1,-102.8516
31883705,799183.48,350177.48,1.5,1,-107.6909
31883706,799176.7,350189.78,1.5,1,-107.3135
31883707,799169.61,350201.86,1.5,1,-104.0839
31883708,799162.33,350213.83,1.5,1,-106.9968
31883709,799153.86,350224.96,1.5,1,-110.0914
31883710,799144.61,350235.55,1.5,1,-109.2912
31883711,799794.63,349728.69,1.5,1,-71.88183
31883712,799790.42,349715.65,1.5,1,-74.7259
31883713,799784.48,349703.22,1.5,1,-72.46091
31883714,799779.08,349690.31,1.5,1,-67.96586
31883715,799774.85,349677.12,1.5,1,-67.65176
31883716,799768.2,349664.8,1.5,1,-66.83882
31883717,799758.61,349655.44,1.5,1,-67.09485
31883718,799745.6,349658,1.5,1,-67.11404
31883719,799733.38,349664.83,1.5,1,-66.62154
31883720,799720.95,349671.32,1.5,1,-68.49689
31883721,799709.02,349678.69,1.5,1,-69.55106
31883722,799696.92,349685.79,1.5,1,-72.28866
31883723,799684.86,349692.97,1.5,1,-71.4675
31883724,799672.58,349699.7,1.5,1,-71.90203
31883725,799660.62,349707.01,1.5,1,-71.48492
31883726,799649.64,349715.71,1.5,1,-70.68008
31883727,799638.65,349724.4,1.5,1,-71.73687
31883728,799626.82,349731.87,1.5,1,-73.74016
31883729,799616.45,349740.15,1.5,1,-77.19598
31883730,799609.48,349751.19,1.5,1,-71.11462
31883731,799598.86,349760.32,1.5,1,-72.19638
31883732,799593.39,349772.59,1.5,1,-71.40859
31883733,799594.65,349786.47,1.5,1,-74.0237
31883734,799597.36,349800.21,1.5,1,-74.398
31883735,799600.04,349813.96,1.5,1,-80.76794
31883736,799603.33,349827.57,1.5,1,-84.86564
31883737,799605.01,349841.5,1.5,1,-84.88212
31883738,799605.35,349855.49,1.5,1,-83.8035
31883739,799607,349869.41,1.5,1,-86.79452
31883740,799609.23,349883.28,1.5,1,-89.10722
31883741,799610.35,349897.27,1.5,1,-90.08135
31883742,799612.62,349911.04,1.5,1,-91.39487
31883743,799615.89,349924.65,1.5,1,-90.2596
31883744,799619.2,349938.27,1.5,1,-91.58379
31883745,799627.43,349965.07,1.5,1,-94.25016
31883746,799633.89,349977.5,1.5,1,-91.59265
31883747,799638.42,349990.66,1.5,1,-91.65923
31883748,799641.16,350004.37,1.5,1,-94.04132
31883749,799644.51,350017.72,1.5,1,-93.89832
31883750,799646.78,350031.43,1.5,1,-93.17527
31883751,799646.66,350045.12,1.5,1,-89.78917
31883752,799649.55,350058.8,1.5,1,-92.64418
31883753,799651.84,350072.61,1.5,1,-90.8811
31883754,799655.76,350085.9,1.5,1,-89.19168
31883755,799658.97,350099.49,1.5,1,-90.79356
31883756,799661.49,350113.28,1.5,1,-92.04144
31883757,799664.07,350127.05,1.5,1,-90.85544
31883758,799665.68,350140.92,1.5,1,-88.93156
31883759,799667.75,350154.49,1.5,1,-93.44716
31883760,799669.6,350168.18,1.5,1,-92.51457
31883761,799670.8,350182.1,1.5,1,-94.07625
31883762,799671.9,350196.05,1.5,1,-93.12554
31883763,799673.1,350209.97,1.5,1,-95.0984
31883764,799674.54,350223.84,1.5,1,-95.30055
31883765,799675.35,350237.75,1.5,1,-92.46565
31883766,799676.43,350251.64,1.5,1,-91.96333
31883767,799678.52,350265.5,1.5,1,-94.49701
31883768,799679.49,350279.44,1.5,1,-101.5256
31883769,799681.21,350293.34,1.5,1,-97.11633
31883770,799683.57,350307.14,1.5,1,-95.15411
31883771,799691.66,350312.35,1.5,1,-106.9628
31883772,799703.16,350313.66,1.5,1,-108.0145
31883773,799713.84,350309.53,1.5,1,-108.3007
31883774,799725.02,350307.04,1.5,1,-109.8817
31883775,799732.81,350332.13,1.5,1,-107.6348
31883776,799735.36,350345.02,1.5,1,-106.4225
31883777,799736.13,350358.82,1.5,1,-108.0581
31883778,799736.31,350372.79,1.5,1,-104.9612
31883779,799738.51,350385.84,1.5,1,-105.8988
31883780,799726.83,350389.57,1.5,1,-106.5483
31883781,799713.18,350392.62,1.5,1,-108.2752
31883782,799702.97,350398.78,1.5,1,-100.6267
31883783,799696.97,350410.94,1.5,1,-100.9779
31883784,799696.93,350424.96,1.5,1,-102.6302
31883785,799697.74,350438.95,1.5,1,-95.48011
31883786,799697.8,350452.96,1.5,1,-100.3836
31883787,799698.51,350466.95,1.5,1,-97.52345
31883788,799699.33,350480.91,1.5,1,-102.0795
31883789,799699.84,350494.9,1.5,1,-106.4274
31883790,799700.96,350508.89,1.5,1,-101.1638
31883791,799872.4,350495.74,1.5,1,-107.5519
31883792,799880.37,350485.38,1.5,1,-108.7552
31883793,799889.14,350474.57,1.5,1,-105.2316
31883794,799916,350444.38,1.5,1,-104.581
31883795,799919.25,350431.44,1.5,1,-101.8728
31883796,799920.13,350417.67,1.5,1,-102.6647
31883797,799919.33,350403.81,1.5,1,-102.8704
31883798,799918.5,350389.99,1.5,1,-100.6305
31883799,799917.7,350376.17,1.5,1,-98.93745
31883800,799916.89,350362.23,1.5,1,-99.94849
31883801,799916.08,350348.3,1.5,1,-102.1053
31883802,799914.19,350334.49,1.5,1,-98.96652
31883803,799912.75,350320.62,1.5,1,-96.87528
31883804,799911.94,350306.67,1.5,1,-97.45963
31883805,799910.86,350292.75,1.5,1,-97.67829
31883806,799908.62,350279.05,1.5,1,-97.45063
31883807,799909.22,350265.18,1.5,1,-100.1551
31883808,799907.94,350251.31,1.5,1,-100.3839
31883809,799906.89,350237.43,1.5,1,-99.23125
31883810,799904.84,350223.87,1.5,1,-96.50486
31883811,799904.55,350210.12,1.5,1,-91.97679
31883812,799903.17,350196.33,1.5,1,-97.30663
31883813,799901.23,350182.53,1.5,1,-97.28134
31883814,799898.74,350168.79,1.5,1,-95.22037
31883815,799896.93,350154.88,1.5,1,-95.5953
31883816,799895.39,350140.97,1.5,1,-94.44588
31883817,799893.88,350127.08,1.5,1,-94.33697
31883818,799892.63,350113.15,1.5,1,-94.50521
31883819,799891.26,350099.25,1.5,1,-93.7336
31883820,799889.47,350085.45,1.5,1,-94.29345
31883821,799887.94,350071.64,1.5,1,-87.19963
31883822,799887.98,350057.9,1.5,1,-87.52241
31883823,799888.02,350043.9,1.5,1,-82.76623
31883824,799886.76,350029.98,1.5,1,-88.42767
31883825,799885.82,350016.04,1.5,1,-84.12712
31883826,799884.15,350002.14,1.5,1,-83.97604
31883827,799881.83,349988.33,1.5,1,-81.43618
31883828,799880.51,349974.38,1.5,1,-79.10796
31883829,799878.38,349960.53,1.5,1,-81.06802
31883830,799876.22,349946.69,1.5,1,-76.9309
31883831,799872.64,349933.18,1.5,1,-78.51558
31883832,799867.57,349920.11,1.5,1,-71.72868
31883833,799862.23,349907.16,1.5,1,-70.78114
31883834,799856.68,349894.27,1.5,1,-69.60406
31883835,799851.42,349881.29,1.5,1,-71.47091
31883836,799846.45,349868.18,1.5,1,-69.12915
31883837,799840.92,349855.31,1.5,1,-68.51386
31883838,799835.77,349842.31,1.5,1,-68.61547
31883839,799830.73,349829.3,1.5,1,-72.84505
31883840,799824.89,349816.6,1.5,1,-67.52977
31883841,799818.91,349803.98,1.5,1,-68.91287
31883842,799813.26,349791.21,1.5,1,-68.70877
31883843,799807.16,349778.64,1.5,1,-73.70369
31883844,799802.05,349765.63,1.5,1,-68.69748
31883845,799803.07,349752.93,1.5,1,-71.88907
31883846,799813.89,349744.34,1.5,1,-75.22791
31883847,799827.15,349739.84,1.5,1,-74.94394
31883848,799840.28,349734.99,1.5,1,-73.39686
31883849,799853.01,349729.21,1.5,1,-66.16697
31883850,799866.12,349724.58,1.5,1,-67.64892
31883851,799879.1,349719.77,1.5,1,-68.39883
31883852,799882.36,349709.75,1.5,1,-68.95663
31883853,799870.85,349714.25,1.5,1,-73.1281
31883854,799858.09,349719.78,1.5,1,-66.28041
31883855,799846.05,349726.86,1.5,1,-72.20777
31883856,799834.29,349733.69,1.5,1,-75.19931
31883857,799821.83,349739.79,1.5,1,-72.17927
31883858,799811.85,349747.65,1.5,1,-72.72518
31883859,799801.38,349742.88,1.5,1,-75.04681
31883860,799808.77,349746,1.5,1,-67.93238
31883861,799813.25,349746.12,1.5,1,-73.31555
31883862,799825.74,349741.72,1.5,1,-76.93498
31883863,799837.89,349737.08,1.5,1,-72.87764
31883864,799842.13,349735.2,1.5,1,-73.48632
31883865,799844.29,349731.92,1.5,1,-71.65425
31883866,799857.2,349726.5,1.5,1,-64.04941
31883867,799870.28,349721.66,1.5,1,-68.54167
31883868,799881.73,349720.9,1.5,1,-69.23463
31883869,799885.93,349711.71,1.5,1,-66.38512
31883870,799873.52,349714.51,1.5,1,-66.77448
31883871,799860.85,349720.44,1.5,1,-69.18711
31883872,799848.52,349727.05,1.5,1,-72.24241
31883873,799836.31,349733.5,1.5,1,-74.84576
31883874,799824.44,349739.99,1.5,1,-72.31779
31883875,799811.96,349745.91,1.5,1,-72.5315
31883876,799800.62,349739.89,1.5,1,-68.99581
31883877,799793.27,349728.18,1.5,1,-69.63629
31883878,799787.08,349715.62,1.5,1,-70.2944
31883879,799781.77,349702.71,1.5,1,-68.18556
31883880,799774.92,349690.63,1.5,1,-68.6149
31883881,799767.37,349679.08,1.5,1,-67.76657
31883882,799757.48,349669.55,1.5,1,-67.99253
31883883,799745.25,349663.2,1.5,1,-67.5611
31883884,799732.52,349668.37,1.5,1,-65.904
31883885,799721.18,349676.64,1.5,1,-66.6953
31883886,799709.14,349683.85,1.5,1,-68.18359
31883887,799697.34,349691.41,1.5,1,-69.96165
31883888,799685.4,349698.78,1.5,1,-72.45473
31883889,799673.99,349706.9,1.5,1,-71.62576
31883890,799663.07,349715.67,1.5,1,-84.11124
31883891,799652.61,349724.48,1.5,1,-74.05553
31883892,799640.49,349731.49,1.5,1,-70.81867
31883893,799628.66,349739.02,1.5,1,-71.62536
31883894,799617.25,349747.17,1.5,1,-72.23498
31883895,799605.15,349754.1,1.5,1,-70.55732
31883896,799593.45,349758.86,1.5,1,-72.89976
31883897,799603.07,349766.67,1.5,1,-70.38509
31883898,799615.83,349761.22,1.5,1,-70.05684
31883899,799628.45,349755.15,1.5,1,-69.86745
31883900,799640.16,349747.48,1.5,1,-70.52725
31883901,799651.64,349739.42,1.5,1,-70.65646
31883902,799662.28,349730.31,1.5,1,-69.08485
31883903,799673.35,349721.76,1.5,1,-69.104
31883904,799684.83,349713.73,1.5,1,-69.02689
31883905,799696.01,349705.27,1.5,1,-67.20197
31883906,799708.16,349699.77,1.5,1,-69.69313
31883907,799718.01,349708.73,1.5,1,-68.0541
31883908,799707.57,349715.88,1.5,1,-70.26509
31883909,799851.43,349751.84,1.5,1,-84.06062
31883910,799844.97,349755.95,1.5,1,-81.84315
31883911,799830.24,349735.73,1.5,1,-81.69125
31883912,799766.32,349678.21,1.5,1,-73.48872
31883913,799753.89,349684.72,1.5,1,-74.84379
31883914,799741.58,349691.41,1.5,1,-75.90997
31883915,799729.5,349698.55,1.5,1,-77.90648
31883916,799717.69,349706.1,1.5,1,-79.86826
31883917,799705.61,349713.26,1.5,1,-78.08333
31883918,799693.55,349720.43,1.5,1,-79.97745
31883919,799681.8,349728.1,1.5,1,-78.84843
31883920,799670.45,349736.29,1.5,1,-78.83544
31883921,799658.73,349743.98,1.5,1,-78.84985
31883922,799646.76,349751.3,1.5,1,-78.59184
31883923,799611.25,349773.66,1.5,1,-81.83397
31883924,799599.86,349781.77,1.5,1,-81.17635
31883925,799586.7,349785.45,1.5,1,-84.55849
31883926,799574.41,349792.21,1.5,1,-88.14306
31883927,799562.59,349799.73,1.5,1,-89.4272
31883928,799550.78,349807.25,1.5,1,-89.7625
31883929,799538.96,349814.75,1.5,1,-88.64651
31883930,799526.8,349821.76,1.5,1,-90.76008
31883931,799514.7,349828.85,1.5,1,-88.1928
31883932,799502.46,349835.76,1.5,1,-88.59119
31883933,799490.5,349843.14,1.5,1,-90.43111
31883934,799478.85,349850.92,1.5,1,-89.36696
31883935,799466.27,349856.75,1.5,1,-92.63285
31883936,799452.32,349858.14,1.5,1,-97.37798
31883937,799438.4,349860.11,1.5,1,-99.35571
31883938,799424.36,349860.82,1.5,1,-97.11826
31883939,799410.31,349860.25,1.5,1,-98.59918
31883940,799396.3,349859.42,1.5,1,-98.65392
31883941,799382.41,349857.34,1.5,1,-96.74779
31883942,799368.93,349853.51,1.5,1,-96.61497
31883943,799356.1,349847.88,1.5,1,-94.27689
31883944,799343.44,349841.83,1.5,1,-96.31207
31883945,799330.33,349836.74,1.5,1,-96.5088
31883946,799317.42,349831.19,1.5,1,-94.10953
31883947,799304.12,349826.73,1.5,1,-92.55096
31883948,799290.3,349824.41,1.5,1,-89.55376
31883949,799276.32,349824.65,1.5,1,-90.1659
31883950,799262.64,349827.74,1.5,1,-89.35
31883951,799250.13,349833.85,1.5,1,-88.79459
31883952,799240.61,349844.05,1.5,1,-87.30957
31883953,799233.37,349855.99,1.5,1,-88.75627
31883954,799229.68,349869.45,1.5,1,-90.67664
31883955,799227.89,349883.33,1.5,1,-92.06346
31883956,799226.88,349897.3,1.5,1,-92.58813
31883957,799225.94,349911.3,1.5,1,-91.97982
31883958,799225.05,349925.31,1.5,1,-92.16682
31883959,799224.66,349939.31,1.5,1,-95.29675
31883960,799224.63,349953.37,1.5,1,-97.53019
31883961,799224.59,349967.39,1.5,1,-96.28638
31883962,799224.56,349981.41,1.5,1,-99.67731
31883963,799224.2,349995.42,1.5,1,-102.272
31883964,799223.63,350009.42,1.5,1,-101.8982
31883965,799223.04,350023.42,1.5,1,-101.324
31883966,799221.6,350037.34,1.5,1,-103.5972
31883967,799220.46,350051.31,1.5,1,-105.033
31883968,799218.52,350065.18,1.5,1,-104.4271
31883969,799215.82,350078.97,1.5,1,-103.4679
31883970,799212.55,350092.64,1.5,1,-102.8701
31883971,799209.16,350106.23,1.5,1,-103.1685
31883972,799205.11,350119.68,1.5,1,-101.7729
31883973,799200.94,350133.07,1.5,1,-101.6476
31883974,799195.94,350146.2,1.5,1,-102.5145
31883975,799190.72,350159.23,1.5,1,-100.4582
31883976,799184.77,350171.9,1.5,1,-105.7225
31883977,799178.55,350184.5,1.5,1,-105.9215
31883978,799171.42,350196.59,1.5,1,-99.55331
31883979,799164.11,350208.55,1.5,1,-106.1799
31883980,799156.74,350220.51,1.5,1,-108.6338
31883981,799148.84,350232.1,1.5,1,-112.4655
31883982,799809.03,349741.89,1.5,1,-83.1
31883983,799785.25,349699.73,1.5,1,-78.54
31883984,799776.55,349688.77,1.5,1,-74.73889
31883985,799770.29,349675.38,1.5,1,-78.58571
31883986,799764.38,349662.38,1.5,1,-77.96154
31883987,799758.83,349649.43,1.5,1,-77.69231
31883988,799753.3,349635.61,1.5,1,-85.47693
31883989,799746.66,349622.1,1.5,1,-86.90769
31883990,799741.24,349608.61,1.5,1,-80.80666
31883991,799736.06,349595.39,1.5,1,-83.4875
31883992,799730.52,349582.33,1.5,1,-83.62
31883993,799725.46,349568.5,1.5,1,-84.8
31883994,799719.2,349555.71,1.5,1,-83.50588
31883995,799713.77,349542.37,1.5,1,-84.42084
31883996,799707.98,349529.54,1.5,1,-86.46154
31883997,799703.9,349515.74,1.5,1,-84.275
31883998,799697.63,349502.59,1.5,1,-82.73077
31883999,799690.13,349490.76,1.5,1,-87.75555
31884000,799681.08,349479.8,1.5,1,-84.8
31884001,799676.72,349466.62,1.5,1,-87.95454
31884002,799669.74,349453.93,1.5,1,-87.61501
31884003,799662.39,349441.74,1.5,1,-88.70083
31884004,799654.41,349429.9,1.5,1,-90.735
31884005,799647.21,349417.83,1.5,1,-91.84286
31884006,799644.96,349403.1,1.5,1,-88.87857
31884007,799644.71,349388.17,1.5,1,-93.07368
31884008,799647.05,349374.09,1.5,1,-91.61524
31884009,799646.23,349360.16,1.5,1,-90.16666
31884010,799647,349345.87,1.5,1,-91.26667
31884011,799650.55,349331.49,1.5,1,-91.72857
31884012,799653.98,349317.12,1.5,1,-88.86875
31884013,799659.75,349303.89,1.5,1,-91.595
31884014,799665.09,349290.58,1.5,1,-92.05518
31884015,799667.67,349276.82,1.5,1,-93.55714
31884016,799665.16,349263.15,1.5,1,-94.33816
31884017,799661.26,349250.4,1.5,1,-96.1303
31884018,799660.85,349236.32,1.5,1,-95.092
31884019,799663.56,349222.86,1.5,1,-96.0625
31884020,799658.07,349210.62,1.5,1,-98.93838
31884021,799646.15,349204.64,1.5,1,-99.63287
31884022,799632.32,349202.37,1.5,1,-94.40909
31884023,799618.53,349198.88,1.5,1,-96.09688
31884024,799607.02,349192.46,1.5,1,-93.1862
31884025,799602.5,349180.67,1.5,1,-93.27292
31884026,799591.31,349172.32,1.5,1,-96.83244
31884027,799553.41,349158.09,1.5,1,-103.0068
31884028,799541.06,349151.8,1.5,1,-103.9678
31884029,799532.1,349153.7,1.5,1,-105.2644
31884030,799525.98,349165.94,1.5,1,-103.6944
31884031,799519.53,349179.14,1.5,1,-106.552
31884032,799513.86,349191.93,1.5,1,-106.9031
31884033,799511.7,349205.63,1.5,1,-105.5609
31884034,799512.27,349219.55,1.5,1,-106.3154
31884035,799512.76,349234.14,1.5,1,-108.7083
31884036,799513.29,349248.33,1.5,1,-108.2541
31884037,799512.4,349262.3,1.5,1,-103.4855
31884038,799513.5,349274.56,1.5,1,-102.8182
31884039,799513.3,349288.45,1.5,1,-103.1313
31884040,799512.38,349302.48,1.5,1,-102.753
31884041,799511.45,349316.5,1.5,1,-102.472
31884042,799510.53,349330.58,1.5,1,-103.8234
31884043,799511.09,349344.46,1.5,1,-108.7897
31884044,799513,349357.31,1.5,1,-108.4564
31884045,799512.97,349370.35,1.5,1,-101.9917
31884046,799512.94,349383.84,1.5,1,-107.0116
31884047,799510.35,349397.11,1.5,1,-104.0561
31884048,799503.12,349408.46,1.5,1,-102.2089
31884049,799509.58,349417.74,1.5,1,-103.5732
31884050,799523.52,349417.46,1.5,1,-106.1429
31884051,799535.77,349416,1.5,1,-105.0673
31884052,799549.46,349416.41,1.5,1,-102.9439
31884053,799563.41,349415.59,1.5,1,-102.1391
31884054,799575.76,349421.5,1.5,1,-101.719
31884055,799588.86,349419.71,1.5,1,-101.836
31884056,799600.75,349416.3,1.5,1,-101.1276
31884057,799614.68,349418.8,1.5,1,-92.46429
31884058,799628.5,349419.2,1.5,1,-87.7875
31884059,799637.74,349408.55,1.5,1,-87.99375
31884060,799639.72,349393.78,1.5,1,-84.99334
31884061,799641.08,349379.46,1.5,1,-89.43044
31884062,799641.12,349365.34,1.5,1,-91.84286
31884063,799672.95,349199.08,1.5,1,-96.82941
31884064,799677.96,349185.35,1.5,1,-96.66666
31884065,799681.88,349171.92,1.5,1,-97.90869
31884066,799685.47,349157.93,1.5,1,-99.485
31884067,799688.26,349144.13,1.5,1,-98.66428
31884068,799690.96,349130.49,1.5,1,-101.5661
31884069,799691.84,349116.58,1.5,1,-96.77218
31884070,799691.73,349104.32,1.5,1,-98.77129
31884071,799697.71,349096.66,1.5,1,-101.3553
31884072,799710.56,349096.95,1.5,1,-100.5089
31884073,799733.26,349083.82,1.5,1,-99.71782
31884074,799739.96,349075.47,1.5,1,-103.6276
31884075,799748.79,349079.36,1.5,1,-100.5247
31884076,799752.16,349092.72,1.5,1,-101.018
31884077,799772.93,349099.05,1.5,1,-103.5108
31884078,799783.54,349092.27,1.5,1,-103.9049
31884079,799794.92,349086.98,1.5,1,-104.3455
31884080,799809.02,349090.34,1.5,1,-103.5524
31884081,799818.75,349100.94,1.5,1,-103.275
31884082,799832.87,349102.49,1.5,1,-101.7364
31884083,799846.86,349103.16,1.5,1,-99.1125
31884084,799861.82,349102.33,1.5,1,-100.9809
31884085,799875.79,349101.25,1.5,1,-100.7323
31884086,799889.62,349097.31,1.5,1,-100.6774
31884087,799903.33,349093.79,1.5,1,-100.02
31884088,799917.16,349094.07,1.5,1,-102.6629
31884089,799929.87,349099.93,1.5,1,-99.09524
31884090,799932.85,349113.91,1.5,1,-102.8929
31884091,799932.82,349128.6,1.5,1,-102.5417
31884092,799931.33,349142.79,1.5,1,-101.6583
31884093,799931.05,349157.33,1.5,1,-104.1308
31884094,799930.28,349172.16,1.5,1,-103.325
31884095,799930.98,349186.57,1.5,1,-101.2364
31884096,799931.3,349201.74,1.5,1,-102.74
31884097,799931.74,349216.44,1.5,1,-99.55454
31884098,799931.7,349231.33,1.5,1,-99.97501
31884099,799931.67,349246.35,1.5,1,-95.51429
31884100,799930.78,349261.17,1.5,1,-95.07364
31884101,799928.68,349274.89,1.5,1,-89.76466
31884102,799919.81,349284.63,1.5,1,-93.55937
31884103,799906.94,349288.23,1.5,1,-94.18803
31884104,799893.71,349293.03,1.5,1,-95.76306
31884105,799879.9,349294.18,1.5,1,-100.1445
31884106,799867.64,349296.81,1.5,1,-99.44658
31884107,799854.91,349301.54,1.5,1,-96.08137
31884108,799841.99,349303.32,1.5,1,-97.87319
31884109,799828.71,349307.2,1.5,1,-99.42876
31884110,799815.52,349311.28,1.5,1,-97.31209
31884111,799802.37,349314.56,1.5,1,-90.82286
31884112,799789.01,349318.88,1.5,1,-93.90862
31884113,799775.2,349322.48,1.5,1,-90.41122
31884114,799761.73,349324.59,1.5,1,-89.18289
31884115,799748.77,349323.37,1.5,1,-93.31739
31884116,799734.46,349321.8,1.5,1,-91.16666
31884117,799720.17,349320.1,1.5,1,-92.89545
31884118,799705.98,349318.38,1.5,1,-95.36224
31884119,799692.52,349317.73,1.5,1,-95.4
31884120,799678.17,349315.96,1.5,1,-93.525
31884121,799663.81,349314.73,1.5,1,-94.92609
31884122,799649.38,349316.02,1.5,1,-93.55
31884123,799497.47,349458.13,1.5,1,-102.0375
31884124,799497.43,349473.18,1.5,1,-101.8
31884125,799497.03,349488.39,1.5,1,-98.9875
31884126,799496.5,349503.25,1.5,1,-95.8625
31884127,799496.46,349517.98,1.5,1,-92.35
31884128,799497.16,349532.56,1.5,1,-94.325
31884129,799498.08,349547.54,1.5,1,-92.9125
31884130,799497.52,349562.6,1.5,1,-91.8625
31884131,799500.31,349576.4,1.5,1,-89.64285
31884132,799504.52,349590.24,1.5,1,-93.58571
31884133,799508.97,349604.13,1.5,1,-90.95715
31884134,799515.12,349618.17,1.5,1,-87.67143
31884135,799522.71,349632.02,1.5,1,-86.31429
31884136,799530.08,349644.99,1.5,1,-87.875
31884137,799536.42,349658.37,1.5,1,-89.93333
31884138,799542.74,349672.19,1.5,1,-83.44
31884139,799548.96,349686.08,1.5,1,-85.80909
31884140,799554.78,349699.8,1.5,1,-84.36667
31884141,799560.94,349713.49,1.5,1,-85.86429
31884142,799567.63,349726.69,1.5,1,-80.38947
31884143,799574.33,349739.17,1.5,1,-89.38513
31884144,799580.25,349749.53,1.5,1,-80.40371
31884145,799582.95,349761.72,1.5,1,-82.81176
31884146,799585.51,349776.05,1.5,1,-84.02105
31884147,799588.63,349790.08,1.5,1,-81.17619
31884148,799590.65,349804.03,1.5,1,-83.09535
31884149,799594.98,349817.33,1.5,1,-83.67632
31884150,799598.94,349830.93,1.5,1,-91.78194
31884151,799600,349844.29,1.5,1,-94.99357
31884152,799605.42,349857.05,1.5,1,-94.50989
31884153,799613.76,349866.94,1.5,1,-97.30513
31884154,799626.24,349871.22,1.5,1,-96.93991
31884155,799637.25,349878.87,1.5,1,-99.83542
31884156,799647.16,349888.49,1.5,1,-97.17059
31884157,799643.14,349900.81,1.5,1,-100.466
31884158,799641.16,349911.83,1.5,1,-98.25839
31884159,799636.65,349924.35,1.5,1,-99.64343
31884160,799635.88,349936.89,1.5,1,-100.6013
31884161,799637.44,349948.8,1.5,1,-98.76863
31884162,799640.91,349962.2,1.5,1,-101.595
31884163,799641.24,349975.47,1.5,1,-99.5564
31884164,799642.91,349989.44,1.5,1,-103.7615
31884165,799645.42,350003.16,1.5,1,-101.8192
31884166,799647.8,350015.1,1.5,1,-103.1605
31884167,799651.54,350027.75,1.5,1,-101.9535
31884168,799654.89,350041.21,1.5,1,-97.63889
31884169,799657.16,350055.01,1.5,1,-103.3558
31884170,799658.82,350068.7,1.5,1,-100.604
31884171,799661.33,350082,1.5,1,-98.76347
31884172,799664.69,350094.94,1.5,1,-97.44932
31884173,799664.65,350108.99,1.5,1,-100.775
31884174,799667.28,350123.27,1.5,1,-103.4833
31884175,799667.97,350137.32,1.5,1,-99.15294
31884176,799669.76,350151.92,1.5,1,-102.9533
31884177,799671.54,350166.02,1.5,1,-97.94615
31884178,799674.65,350180.73,1.5,1,-100.5769
31884179,799676.92,350195.03,1.5,1,-103.7571
31884180,799677.85,350209.71,1.5,1,-104.2937
31884181,799679.63,350224.36,1.5,1,-102.3294
31884182,799681.29,350238.26,1.5,1,-108.3684
31884183,799682.1,350253,1.5,1,-105.0706
31884184,799682.06,350267.68,1.5,1,-102.7933
31884185,799682.51,350282.44,1.5,1,-108.4294
31884186,799682.84,350297.05,1.5,1,-104.885
31884187,799682.16,350311.33,1.5,1,-107.7833
31884188,799681.31,350326.04,1.5,1,-102.8875
31884189,799681.87,350340.35,1.5,1,-109.7917
31884190,799681.11,350354.51,1.5,1,-107.4067
31884191,799680.1,350368.75,1.5,1,-107.1538
31884192,799680.91,350383.04,1.5,1,-108.825
31884193,799677.84,350396.63,1.5,1,-111.5045
31884194,799665.47,350403.2,1.5,1,-112.8733
31884195,799650.91,350406.39,1.5,1,-112.4
31884196,799635.99,350408.59,1.5,1,-113.85
31884197,799621.45,350410.2,1.5,1,-113.9
31884198,799607.01,350412.88,1.5,1,-109.3
31884199,799591.73,350415.67,1.5,1,-108.3111
31884200,799576.44,350418.62,1.5,1,-110.225
31884201,799562.61,350421.17,1.5,1,-113.375
31884202,799548.42,350423.57,1.5,1,-113.4556
31884203,799533.14,350426.55,1.5,1,-111.1667
31884204,799518.71,350429.85,1.5,1,-112.51
31884205,799504.76,350433.07,1.5,1,-111.0889
31884206,799490.69,350436.15,1.5,1,-111.1444
31884207,799476.14,350439.62,1.5,1,-113.4444
31884208,799461.81,350442.62,1.5,1,-113.2
31884209,799447.49,350445.09,1.5,1,-113.13
31884210,799512.77,350426.75,1.5,1,-113.6593
31884211,799509.05,350412.59,1.5,1,-112.0667
31884212,799507.75,350398.06,1.5,1,-112.5222
31884213,799507.79,350383.45,1.5,1,-111.8062
31884214,799506.99,350369.06,1.5,1,-110.5125
31884215,799505.43,350354.75,1.5,1,-111.2867
31884216,799506.21,350340.65,1.5,1,-106.3143
