ID,X,Y,Z,PCI,RSRP(dBm)
31882377,801029.46,348479.85,1.5,2,-83.95779
31882378,801019.72,348470.15,1.5,2,-83.40067
31882379,801006.54,348465.48,1.5,2,-85.60619
31882380,800995.23,348457.45,1.5,2,-87.49026
31882381,800984.44,348448.52,1.5,2,-84.81821
31882382,800975.26,348438.49,1.5,2,-83.81139
31882383,800984.53,348429.11,1.5,2,-84.29636
31882384,800996.84,348422.4,1.5,2,-84.66413
31882385,801024.23,348395.22,1.5,2,-95.09206
31882386,801013.45,348369.72,1.5,2,-89.36066
31882387,801013.57,348359,1.5,2,-91.86909
31882388,801027.02,348355.29,1.5,2,-91.75767
31882389,801039.8,348349.57,1.5,2,-86.86584
31882390,801052.43,348343.56,1.5,2,-87.44983
31882391,801064.87,348339.09,1.5,2,-87.77866
31882392,801072.04,348350.96,1.5,2,-83.06012
31882393,801077.85,348363.72,1.5,2,-79.13604
31882394,801083.34,348376.61,1.5,2,-79.9616
31882395,801088.35,348389.67,1.5,2,-80.69672
31882396,801092.76,348402.94,1.5,2,-79.50114
31882397,801088.94,348414.99,1.5,2,-81.99022
31882398,801076.53,348421.43,1.5,2,-88.6978
31882399,801063.54,348426.66,1.5,2,-90.93487
31882400,801050.35,348431.38,1.5,2,-89.70811
31882401,801037.15,348436.11,1.5,2,-89.27219
31882402,801023.92,348440.71,1.5,2,-83.87578
31882403,801010.47,348444.63,1.5,2,-83.33426
31882404,800998.72,348451.92,1.5,2,-83.27575
31882405,800998.22,348464.91,1.5,2,-83.66537
31882406,801006.78,348475.91,1.5,2,-83.65393
31882407,801013.18,348488.38,1.5,2,-82.67515
31882408,801020.63,348500.24,1.5,2,-80.21134
31882409,801028.66,348511.74,1.5,2,-79.2905
31882410,801036.85,348523.11,1.5,2,-78.05916
31882411,801044.91,348534.6,1.5,2,-75.19012
31882412,801093.76,348583.37,1.5,2,-67.34017
31882413,801106.92,348588.02,1.5,2,-65.57151
31882414,801120.75,348589.79,1.5,2,-65.05346
31882415,801134.64,348589.3,1.5,2,-66.25426
31882416,801145.84,348594.31,1.5,2,-58.43355
31882417,801144.59,348603.26,1.5,2,-49.24969
31882418,801130.74,348605.16,1.5,2,-53.21859
31882419,801117.08,348608.29,1.5,2,-53.4353
31882420,801103.54,348611.91,1.5,2,-58.61722
31882421,801090.01,348615.56,1.5,2,-58.47851
31882422,801076.43,348619,1.5,2,-57.58191
31882423,801062.75,348622.21,1.5,2,-57.56667
31882424,801049.07,348625.24,1.5,2,-59.79822
31882425,801035.34,348627.97,1.5,2,-61.31955
31882426,801021.53,348630.46,1.5,2,-59.03083
31882427,801007.74,348633.18,1.5,2,-63.10909
31882428,800993.95,348635.67,1.5,2,-67.12936
31882429,800980.11,348637.78,1.5,2,-69.8502
31882430,800966.43,348640.78,1.5,2,-70.08056
31882431,800952.61,348643.25,1.5,2,-74.70906
31882432,800939.08,348647.04,1.5,2,-72.01364
31882433,800925.43,348650.32,1.5,2,-73.81564
31882434,800911.69,348653.1,1.5,2,-73.4975
31882435,800897.89,348655.54,1.5,2,-69.43856
31882436,800884.01,348657.54,1.5,2,-71.7
31882437,800870.1,348659.21,1.5,2,-72.63896
31882438,800857.03,348663.48,1.5,2,-74.81506
31882439,800844.26,348669.16,1.5,2,-77.04156
31882440,800830.53,348671.86,1.5,2,-77.96722
31882441,800816.9,348674.94,1.5,2,-78.44292
31882442,800803.14,348677.69,1.5,2,-80.59398
31882443,800790.06,348682.51,1.5,2,-83.11069
31882444,800777.14,348687.97,1.5,2,-82.52316
31882445,800763.35,348689.23,1.5,2,-84.44047
31882446,800750.61,348683.48,1.5,2,-84.30447
31882447,800739.77,348674.53,1.5,2,-87.78756
31882448,800728.7,348665.95,1.5,2,-83.00905
31882449,800717.39,348657.65,1.5,2,-84.3036
31882450,800705.88,348649.64,1.5,2,-85.62442
31882451,800693.63,348642.82,1.5,2,-86.35101
31882452,800681.32,348636.09,1.5,2,-88.59427
31882453,800669.94,348627.97,1.5,2,-86.44966
31882454,800662.62,348616.33,1.5,2,-89.45081
31882455,800663.11,348602.68,1.5,2,-93.83639
31882456,800672.2,348592.34,1.5,2,-94.78632
31882457,800683.86,348584.56,1.5,2,-95.69404
31882458,800693.84,348574.83,1.5,2,-97.96325
31882459,800705.06,348566.41,1.5,2,-100.7278
31882460,800716.03,348557.72,1.5,2,-100.9456
31882461,800727.05,348549.06,1.5,2,-102.5405
31882462,800738.45,348540.93,1.5,2,-99.66706
31882463,800750.49,348533.72,1.5,2,-98.83129
31882464,800762.43,348526.44,1.5,2,-98.40395
31882465,800770.44,348515.16,1.5,2,-94.98388
31882466,800779.7,348504.64,1.5,2,-92.35957
31882467,800788.62,348493.77,1.5,2,-94.82341
31882468,800797.9,348483.25,1.5,2,-96.21312
31882469,800807.42,348472.96,1.5,2,-90.86667
31882470,800816.13,348461.99,1.5,2,-92.53206
31882471,800823.72,348450.18,1.5,2,-92.62199
31882472,800831.2,348438.3,1.5,2,-94.0806
31882473,800838.9,348426.62,1.5,2,-96.52712
31882474,800843.57,348413.41,1.5,2,-96.1022
31882475,800848.67,348400.35,1.5,2,-93.87088
31882476,800853.44,348387.18,1.5,2,-91.40583
31882477,800858.03,348373.97,1.5,2,-92.68474
31882478,800864.06,348361.67,1.5,2,-89.78077
31882479,800864.02,348348.05,1.5,2,-87.89326
31882480,800856.6,348346.15,1.5,2,-90.22832
31882481,800845.03,348354,1.5,2,-94.48342
31882482,800831.53,348357.58,1.5,2,-98.56004
31882483,800817.9,348360.93,1.5,2,-99.62125
31882484,800804.18,348363.72,1.5,2,-99.51365
31882485,800790.39,348366.27,1.5,2,-100.3909
31882486,800776.62,348368.9,1.5,2,-99.77
31882487,800762.76,348370.94,1.5,2,-97.38005
31882488,800748.9,348372.9,1.5,2,-97.11844
31882489,800735.54,348376.77,1.5,2,-96.17642
31882490,800729.64,348388.96,1.5,2,-92.82506
31882491,800724.14,348401.58,1.5,2,-91.40524
31882492,800714.4,348411.6,1.5,2,-93.85783
31882493,800703.37,348420.2,1.5,2,-93.39245
31882494,800692.91,348429.53,1.5,2,-95.04691
31882495,800683.01,348439.44,1.5,2,-99.05937
31882496,800673.64,348449.88,1.5,2,-99.74802
31882497,800663.55,348459.57,1.5,2,-97.70992
31882498,800652.73,348468.53,1.5,2,-99.36993
31882499,800641.05,348476.11,1.5,2,-100.0358
31882500,800628.31,348481.97,1.5,2,-99.54047
31882501,800615.63,348488.01,1.5,2,-101.0801
31882502,800602.69,348493.45,1.5,2,-100.2421
31882503,800589.79,348498.9,1.5,2,-101.8622
31882504,800576.5,348503.33,1.5,2,-102.003
31882505,800562.97,348506.91,1.5,2,-101.9038
31882506,800549.26,348509.71,1.5,2,-102.9946
31882507,800535.3,348510.59,1.5,2,-102.0492
31882508,800521.3,348510.37,1.5,2,-102.7606
31882509,800507.54,348507.99,1.5,2,-103.3035
31882510,800496.37,348499.94,1.5,2,-103.1659
31882511,800491.19,348487.13,1.5,2,-102.4576
31882512,800495.06,348474.13,1.5,2,-101.4028
31882513,800505.86,348465.39,1.5,2,-100.276
31882514,800518.43,348459.26,1.5,2,-101.2921
31882515,800532,348456.19,1.5,2,-99.68411
31882516,800546.01,348455.76,1.5,2,-101.1428
31882517,800560.01,348455.89,1.5,2,-101.8491
31882518,800573.73,348453.85,1.5,2,-102.979
31882519,800581.21,348442.9,1.5,2,-97.49644
31882520,800571.16,348435.69,1.5,2,-99.96687
31882521,800533.07,348452.71,1.5,2,-99.78223
31882522,800520.48,348458.89,1.5,2,-100.9112
31882523,800507.91,348465.05,1.5,2,-101.875
31882524,800496.27,348472.69,1.5,2,-102.4184
31882525,800613.38,348489.45,1.5,2,-100.1497
31882526,800626.12,348483.63,1.5,2,-99.53314
31882527,800638.6,348477.21,1.5,2,-98.81754
31882528,800650.93,348470.54,1.5,2,-99.50848
31882529,800662.77,348463.03,1.5,2,-101.2321
31882530,800674.48,348455.33,1.5,2,-99.30195
31882531,800696.65,348438.25,1.5,2,-93.72898
31882532,800706.3,348428.12,1.5,2,-93.91217
31882533,800717.29,348419.42,1.5,2,-91.10043
31882534,800726.69,348409.12,1.5,2,-92.34141
31882535,800734.19,348397.38,1.5,2,-95.68718
31882536,800733.17,348383.94,1.5,2,-95.52975
31882537,800720.66,348378.16,1.5,2,-96.33706
31882538,800707.47,348373.54,1.5,2,-98.26624
31882539,800693.6,348371.62,1.5,2,-99.06657
31882540,800679.62,348370.4,1.5,2,-100.7475
31882541,800665.79,348368.2,1.5,2,-99.8616
31882542,800652.33,348364.32,1.5,2,-100.5443
31882543,800639.06,348359.73,1.5,2,-100.5719
31882544,800625.81,348355.18,1.5,2,-102.7955
31882545,800612.51,348350.79,1.5,2,-103.5401
31882546,800599.11,348346.72,1.5,2,-105.7163
31882547,800585.55,348343.23,1.5,2,-105.2282
31882548,800572.09,348339.26,1.5,2,-103.5898
31882549,800558.77,348334.97,1.5,2,-101.6294
31882550,800545.42,348330.68,1.5,2,-104.8764
31882551,800531.95,348326.88,1.5,2,-106.2927
31882552,800518.43,348328.95,1.5,2,-107.5041
31882553,800505.42,348333.66,1.5,2,-106.4064
31882554,800492.19,348329.43,1.5,2,-109.3072
31882555,800483.05,348319.1,1.5,2,-109.9359
31882556,800482.81,348305.59,1.5,2,-111.4138
31882557,800491.9,348295.05,1.5,2,-110.1885
31882558,800500.88,348284.3,1.5,2,-106.9231
31882559,800509.29,348273.12,1.5,2,-107.9203
31882560,800518.24,348262.31,1.5,2,-107.6997
31882561,800527.66,348251.94,1.5,2,-106.0098
31882562,800538.88,348243.59,1.5,2,-107.7942
31882563,800550.88,348236.37,1.5,2,-107.1549
31882564,800563.25,348229.78,1.5,2,-107.0776
31882565,800576.33,348224.82,1.5,2,-106.8119
31882566,800589.74,348220.85,1.5,2,-105.5095
31882567,800602.72,348224.45,1.5,2,-104.2811
31882568,800614.62,348231.72,1.5,2,-104.2962
31882569,800627.46,348237.28,1.5,2,-103.0768
31882570,800639.98,348243.52,1.5,2,-104.7622
31882571,800652.33,348250.16,1.5,2,-105.9126
31882572,800665.51,348254.74,1.5,2,-103.1053
31882573,800679.21,348257.78,1.5,2,-102.9918
31882574,800692.84,348261.02,1.5,2,-104.5163
31882575,800705.59,348260.24,1.5,2,-103.9447
31882576,800713.14,348248.59,1.5,2,-102.6537
31882577,800717.81,348235.38,1.5,2,-103.6535
31882578,800720.56,348221.66,1.5,2,-102.7485
31882579,800721.93,348207.71,1.5,2,-103.6499
31882580,800722.78,348193.73,1.5,2,-102.3779
31882581,800725.94,348180.21,1.5,2,-105.7496
31882582,800727.1,348166.3,1.5,2,-104.9406
31882583,800726.28,348152.32,1.5,2,-104.0079
31882584,800725.48,348138.36,1.5,2,-105.5496
31882585,800722.78,348124.64,1.5,2,-103.8431
31882586,800723.1,348111.25,1.5,2,-104.4451
31882587,800733.09,348101.69,1.5,2,-99.44096
31882588,800744.88,348094.16,1.5,2,-104.0532
31882589,800757.21,348088.78,1.5,2,-106.4726
31882590,800753.09,348087.48,1.5,2,-100.4789
31882591,800740.62,348093.91,1.5,2,-99.39328
31882592,800729.31,348102.12,1.5,2,-102.9243
31882593,800721.61,348113.57,1.5,2,-104.3909
31882594,800722.08,348127.26,1.5,2,-105.3061
31882595,800726.39,348140.53,1.5,2,-103.0767
31882596,800727.97,348154.46,1.5,2,-104.7852
31882597,800727.94,348168.48,1.5,2,-102.8077
31882598,800727.06,348182.42,1.5,2,-101.1878
31882599,800725.94,348196.34,1.5,2,-104.4268
